Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
1.4,1.7,5,17.4,9.7,14.7,0.66,0.45,0.75,1003.41,27,127,1.3553794,103.8677444,6:50:34 PM
7.8,9.8,2.2,12.4,16.5,10.7,0.69,0.97,0.93,1003.41,29,103,1.3553794,103.8677444,6:50:35 PM
3.5,8,0.2,6.4,14.9,16.9,0.71,0.07,0.22,1003.41,21,67,1.3553794,103.8677444,6:50:36 PM
6.6,2.5,2.7,7,6.1,18,0.45,0.28,0.65,1003.41,23,116,1.3553794,103.8677444,6:50:37 PM
2.4,5,5.1,5.8,11.8,2.2,0.09,0.94,0.75,1003.41,21,109,1.3553794,103.8677444,6:50:38 PM
7.5,0.3,5,4.7,4.1,14.7,0.31,0.68,0.72,1003.41,20,183,1.3553794,103.8677444,6:50:39 PM
1.5,6.6,8.7,10.8,8.1,10.8,0.82,0.72,0.68,1003.41,28,199,1.3553794,103.8677444,6:50:40 PM
5.1,0.7,9.5,17.5,13.7,14.6,0.52,0.62,0.85,1003.41,22,198,1.3553794,103.8677444,6:50:41 PM
7.8,5.1,4,6.9,0.4,0.2,0.79,0.08,0.32,1003.41,28,53,1.3553794,103.8677444,6:50:42 PM
3.5,6.8,2.4,19.8,17.5,11.9,0.16,0.64,0.05,1003.41,20,133,1.3553794,103.8677444,6:50:43 PM
8,6.7,5.5,14.1,13.6,5.1,0.94,0.16,0.41,1003.41,26,78,1.3553794,103.8677444,6:50:44 PM
7.6,1,8.5,0.1,16.7,9.6,0.26,0.17,0.96,1003.41,29,173,1.3553794,103.8677444,6:50:45 PM
4.6,3.9,7.9,13.3,9,5.2,0.27,0.64,0.30,1003.41,23,198,1.3553794,103.8677444,6:50:46 PM
2.7,5.9,8,0.5,13.4,14.7,0.88,0.94,0.15,1003.41,25,127,1.3553794,103.8677444,6:50:47 PM
7.1,5.5,8.8,8.4,17.1,15.9,0.69,0.02,0.85,1003.41,25,109,1.3553794,103.8677444,6:50:48 PM
8,5.4,0.1,4,7.4,1.3,0.89,0.36,0.20,1003.41,27,138,1.3553794,103.8677444,6:50:49 PM
2.4,2.4,1.4,7.5,19.9,12.5,0.93,0.75,0.43,1003.41,25,166,1.3553794,103.8677444,6:50:50 PM
7.4,2.7,6.3,0.2,11.6,15.2,0.14,0.61,0.53,1003.41,23,155,1.3553794,103.8677444,6:50:51 PM
3.5,0.9,8.3,3.8,10.8,3.3,0.77,0.61,0.38,1003.41,20,149,1.3553794,103.8677444,6:50:52 PM
1.1,4.5,4.2,1.3,11.3,12.7,0.62,0.92,0.16,1003.41,25,62,1.3553794,103.8677444,6:50:53 PM
7.1,8.3,6.7,15.9,17.5,11.5,0.39,0.34,0.73,1003.41,25,164,1.3553794,103.8677444,6:50:54 PM
8.9,6.1,3.4,1.1,11.3,1.6,0.50,0.08,0.89,1003.41,26,144,1.3553794,103.8677444,6:50:55 PM
9.2,2.5,1.1,0.9,15.6,2.8,0.89,0.54,0.34,1003.41,28,147,1.3553794,103.8677444,6:50:56 PM
7.1,8.4,3,4.7,3,9.5,0.02,0.55,0.23,1003.41,20,189,1.3553794,103.8677444,6:50:57 PM
9.4,0.3,1.7,15.2,16.8,19.1,0.41,0.48,0.47,1003.41,27,132,1.3553794,103.8677444,6:50:58 PM
2.7,4.8,4.1,19,8.2,14.4,0.36,0.05,0.34,1003.41,23,194,1.3553794,103.8677444,6:50:59 PM
0.2,0.8,1.1,9.6,0.2,4.9,0.59,0.30,0.69,1003.41,28,165,1.3553794,103.8677444,6:51:00 PM
3.6,5.8,6.9,16.2,4.5,13.3,0.27,0.75,0.61,1003.41,29,183,1.3553794,103.8677444,6:51:01 PM
7,7.8,7.9,11.7,10.8,0.5,0.45,0.39,0.60,1003.41,20,98,1.3553794,103.8677444,6:51:02 PM
7.8,5.2,1.7,13.9,7.1,2.3,0.68,0.76,0.70,1003.41,21,53,1.3553794,103.8677444,6:51:03 PM
4.7,1.3,5.9,12.1,19.2,13.8,0.60,0.91,0.09,1003.41,21,75,1.3553794,103.8677444,6:51:04 PM
9.7,6.2,4.8,4.4,18.1,6,0.96,0.09,0.80,1003.41,21,57,1.3553794,103.8677444,6:51:05 PM
0.8,6.4,5.6,16,18.4,3.3,0.91,0.46,0.47,1003.41,27,56,1.3553794,103.8677444,6:51:06 PM
4.3,9.9,5.3,0.4,6.4,14,0.78,0.07,0.66,1003.41,28,174,1.3553794,103.8677444,6:51:07 PM
3.3,4,5.5,15.9,9.5,13,0.83,0.44,0.62,1003.41,23,112,1.3553794,103.8677444,6:51:08 PM
1.5,7.7,1.8,16.8,18.6,1.6,0.65,0.81,0.66,1003.41,20,175,1.3553794,103.8677444,6:51:09 PM
9.9,7.5,9.7,2.4,16.9,10.3,0.13,0.07,0.16,1003.41,22,138,1.3553794,103.8677444,6:51:10 PM
3.7,1.6,6,14,12.6,5.2,0.92,0.89,0.62,1003.41,29,180,1.3553794,103.8677444,6:51:11 PM
7.4,5.3,9.5,19.1,9.5,16.5,0.45,0.86,0.39,1003.41,22,166,1.3553794,103.8677444,6:51:12 PM
6.1,9.3,2.5,4.2,0.7,13,0.43,0.49,0.42,1003.41,21,182,1.3553794,103.8677444,6:51:13 PM
1.3,9.8,2.5,12.1,15.5,11.8,0.32,0.63,0.28,1003.41,26,85,1.3553794,103.8677444,6:51:14 PM
7.7,3.1,9.2,1.6,17.4,16.5,0.28,0.69,0.74,1003.41,26,80,1.3553794,103.8677444,6:51:15 PM
1.1,8.2,0.7,11.3,14.7,6.9,0.72,0.41,0.04,1003.41,21,166,1.3553794,103.8677444,6:51:16 PM
6.5,6.2,9.7,16.3,1.9,18.2,0.72,0.10,0.21,1003.41,27,56,1.3553794,103.8677444,6:51:17 PM
2.4,6,4,13.6,9.8,1.2,0.52,0.46,0.55,1003.41,26,122,1.3553794,103.8677444,6:51:18 PM
2.7,7.5,3,1.4,1.1,5.9,0.03,0.12,0.68,1003.41,23,199,1.3553794,103.8677444,6:51:19 PM
6,2.7,5.2,9.5,10.4,5.4,0.17,0.44,0.76,1003.41,20,95,1.3553794,103.8677444,6:51:20 PM
0.6,3,3.3,17.8,2.4,7.1,0.82,0.46,0.49,1003.41,29,80,1.3553794,103.8677444,6:51:21 PM
9.2,0.2,6.8,6,10.5,10.1,0.86,0.27,0.14,1003.41,20,152,1.3553794,103.8677444,6:51:22 PM
9.9,2.1,7.6,6.9,16.6,16.8,0.05,0.37,0.04,1003.41,21,60,1.3553794,103.8677444,6:51:23 PM
7.8,5.6,2.7,19.9,17.1,0.9,0.51,0.73,0.40,1003.41,20,77,1.3553794,103.8677444,6:51:24 PM
1.6,3.3,2.1,11.9,3.4,19.6,0.46,0.27,0.20,1003.41,28,154,1.3553794,103.8677444,6:51:25 PM
9.8,5.8,2.3,6.9,6.4,14.1,0.49,0.58,0.73,1003.41,26,149,1.3553794,103.8677444,6:51:26 PM
8.1,7.6,1.6,17.4,10.2,5,0.21,0.71,0.89,1003.41,24,51,1.3553794,103.8677444,6:51:27 PM
3.5,4.1,3,5.6,19.4,19.2,0.75,0.81,0.77,1003.41,28,145,1.3553794,103.8677444,6:51:28 PM
6,5.2,9.3,0.6,13,3.9,0.46,0.44,0.69,1003.41,28,59,1.3553794,103.8677444,6:51:29 PM
6.9,7.6,3.4,2.3,0.4,19.4,0.22,0.31,0.39,1003.41,23,74,1.3553794,103.8677444,6:51:30 PM
9.9,3.2,2.3,17.7,18.8,12.6,0.10,0.37,0.53,1003.41,29,132,1.3553794,103.8677444,6:51:31 PM
7.2,4.7,2.2,3,12.5,9.4,0.11,1.00,0.50,1003.41,25,139,1.3553794,103.8677444,6:51:32 PM
1.3,5.5,8.6,5.7,13.6,9.1,0.44,0.37,0.59,1003.41,21,181,1.3553794,103.8677444,6:51:33 PM
2.3,3.6,5.6,10.7,18.2,5.9,0.58,0.91,0.16,1003.41,20,160,1.3553794,103.8677444,6:51:34 PM
8.2,7.2,2.9,12.1,5.4,16,0.23,0.98,0.11,1003.41,22,170,1.3553794,103.8677444,6:51:35 PM
8.9,0.4,2.8,18.5,5.9,15.5,0.76,0.13,0.95,1003.41,20,113,1.3553794,103.8677444,6:51:36 PM
3.8,8.5,5.4,12.8,11.2,8.9,0.54,0.86,0.88,1003.41,22,114,1.3553794,103.8677444,6:51:37 PM
2.5,3,7.3,6.2,16.4,4.5,0.02,0.11,0.73,1003.41,28,161,1.3553794,103.8677444,6:51:38 PM
7.7,2.2,1.8,4.3,1.7,0,0.59,0.25,0.72,1003.41,21,55,1.3553794,103.8677444,6:51:39 PM
1.6,0.1,4.9,18.4,13.5,10.2,0.88,0.65,0.33,1003.41,21,85,1.3553794,103.8677444,6:51:40 PM
1.2,7.3,8.9,9,4.2,16.7,0.09,0.65,0.09,1003.41,22,93,1.3553794,103.8677444,6:51:41 PM
5.8,5.7,2.7,15.7,8,19.7,0.94,0.72,0.32,1003.41,28,115,1.3553794,103.8677444,6:51:42 PM
9,0.7,9.7,12,15.8,6.2,0.13,0.98,0.26,1003.41,25,173,1.3553794,103.8677444,6:51:43 PM
9.2,2.8,6.3,11.5,17,17.4,0.07,0.75,0.83,1003.41,24,62,1.3553794,103.8677444,6:51:44 PM
4.2,0.7,0.1,9.7,0.3,19.4,0.75,0.02,0.23,1003.41,26,96,1.3553794,103.8677444,6:51:45 PM
3.1,6.9,9.6,8.4,1,8.5,0.79,0.03,0.19,1003.41,28,180,1.3553794,103.8677444,6:51:46 PM
2.3,5.2,5.1,11.3,19.5,14.4,0.56,0.18,0.57,1003.41,23,194,1.3553794,103.8677444,6:51:47 PM
0.5,9.4,2.7,10.1,0,9.2,0.43,0.14,0.49,1003.41,26,75,1.3553794,103.8677444,6:51:48 PM
8.8,1.6,6.1,1.4,18.2,11.9,0.78,0.70,0.17,1003.41,27,104,1.3553794,103.8677444,6:51:49 PM
1.2,6.2,4.5,1.7,13.2,17.7,0.98,0.25,0.58,1003.41,23,192,1.3553794,103.8677444,6:51:50 PM
0.3,8.5,3.9,1.4,2.1,3.4,0.30,0.40,0.71,1003.41,28,57,1.3553794,103.8677444,6:51:51 PM
7.7,5.3,1.4,16.9,8.4,5.9,0.02,0.86,0.20,1003.41,20,87,1.3553794,103.8677444,6:51:52 PM
5.8,2.5,1.2,6.3,17.5,13.8,0.67,0.31,0.35,1003.41,22,56,1.3553794,103.8677444,6:51:53 PM
9.1,5.6,0.3,9.8,15.2,12.5,0.47,0.05,0.22,1003.41,20,75,1.3553794,103.8677444,6:51:54 PM
6.5,3.1,8.2,7.6,15.1,13.2,0.82,0.46,0.77,1003.41,27,93,1.3553794,103.8677444,6:51:55 PM
1.8,8.5,8,11.1,9.2,6,0.94,0.64,0.05,1003.41,27,194,1.3553794,103.8677444,6:51:56 PM
0.3,0.2,1.4,9,12.3,9.7,0.66,0.03,0.47,1003.41,26,66,1.3553794,103.8677444,6:51:57 PM
7.9,3,2,6.5,18.9,0.1,0.87,0.37,0.30,1003.41,26,194,1.3553794,103.8677444,6:51:58 PM
2.6,0.6,4.1,19.4,9.9,5.8,0.42,0.74,0.58,1003.41,28,172,1.3553794,103.8677444,6:51:59 PM
3.8,1.4,4.4,5.7,8,9.7,0.84,0.74,0.55,1003.41,26,176,1.3553794,103.8677444,6:52:00 PM
7.3,5.3,4.9,16.9,5,12.7,0.77,0.40,0.24,1003.41,21,150,1.3553794,103.8677444,6:52:01 PM
7.1,3.6,5.1,14.9,4,14.2,0.99,0.15,0.17,1003.41,26,104,1.3553794,103.8677444,6:52:02 PM
5.1,7.8,1.2,6.8,12.6,15.1,0.01,0.05,0.34,1003.41,29,191,1.3553794,103.8677444,6:52:03 PM
9,3,6.1,16,9,15.6,0.02,0.19,0.12,1003.41,20,192,1.3553794,103.8677444,6:52:04 PM
3.6,8.1,4.8,10,9.1,4.9,0.89,0.46,0.01,1003.41,23,195,1.3553794,103.8677444,6:52:05 PM
0.1,5.4,8,0.6,6.5,0.1,0.25,0.87,0.06,1003.41,25,94,1.3553794,103.8677444,6:52:06 PM
6.6,0.3,3.9,13.6,1.5,8.6,0.68,0.52,0.48,1003.41,24,157,1.3553794,103.8677444,6:52:07 PM
2.8,2.8,8.3,3.5,14.8,7.1,0.17,0.57,0.29,1003.41,29,143,1.3553794,103.8677444,6:52:08 PM
7.6,9.1,2,1.1,15,11.2,0.79,0.97,0.94,1003.41,22,79,1.3553794,103.8677444,6:52:09 PM
0.6,3.5,3.1,3.8,18.2,16,0.58,0.77,0.73,1003.41,21,148,1.3553794,103.8677444,6:52:10 PM
7.5,4.7,0.5,8.1,2,3.7,0.76,0.56,0.24,1003.41,26,107,1.3553794,103.8677444,6:52:11 PM
3.5,5.4,9.7,2.6,7.3,13.5,0.51,0.93,0.60,1003.41,24,163,1.3553794,103.8677444,6:52:12 PM
1.8,0.8,3.9,12.2,8.1,14.1,0.22,0.46,0.23,1003.41,27,125,1.3553794,103.8677444,6:52:13 PM
1.2,6.6,8,7.6,2.9,5.2,0.42,0.19,0.15,1003.41,25,165,1.3553794,103.8677444,6:52:14 PM
8.7,6.2,6.5,11.4,5.4,15.3,0.38,0.15,0.26,1003.41,27,68,1.3553794,103.8677444,6:52:15 PM
3.1,1.8,6.2,11.4,18.8,0.2,0.81,0.94,0.62,1003.41,23,107,1.3553794,103.8677444,6:52:16 PM
9.4,8.7,8.4,18.6,2.6,7.9,0.59,0.61,0.14,1003.41,29,128,1.3553794,103.8677444,6:52:17 PM
4,0.3,2.5,4,3.4,10.6,0.88,0.96,0.90,1003.41,21,130,1.3553794,103.8677444,6:52:18 PM
0,2.7,1.9,12.3,3.8,7.4,0.21,0.38,0.93,1003.41,21,172,1.3553794,103.8677444,6:52:19 PM
0.4,6.9,0.4,19.4,17.7,16.7,0.53,0.59,0.12,1003.41,21,122,1.3553794,103.8677444,6:52:20 PM
9.7,6.4,3.9,11.2,7.6,13,0.60,0.86,0.74,1003.41,29,166,1.3553794,103.8677444,6:52:21 PM
1,0.6,3.8,9.5,4.6,3.4,0.91,0.20,0.15,1003.41,25,151,1.3553794,103.8677444,6:52:22 PM
1.6,0.1,1.3,2.9,4.9,4.6,0.40,0.29,0.80,1003.41,22,96,1.3553794,103.8677444,6:52:23 PM
9.5,1.4,2,2.7,1.5,10.2,0.48,0.05,0.79,1003.41,20,171,1.3553794,103.8677444,6:52:24 PM
4.9,8.3,8.8,3.9,4.9,3.6,0.70,0.73,0.77,1003.41,26,124,1.3553794,103.8677444,6:52:25 PM
2.6,1.3,1.6,11.6,1.3,14.5,0.24,0.01,0.36,1003.41,25,65,1.3553794,103.8677444,6:52:26 PM
2.2,1.3,3.3,5.8,3.3,12.4,0.80,0.97,0.36,1003.41,21,110,1.3553794,103.8677444,6:52:27 PM
3.7,5.7,6.4,11,17.7,13.3,0.79,0.65,0.84,1003.41,22,182,1.3553794,103.8677444,6:52:28 PM
4.6,3.4,0.9,7,4.8,11.7,0.50,0.63,0.29,1003.41,22,104,1.3553794,103.8677444,6:52:29 PM
7.7,0.5,1.8,2.9,4.7,0.2,0.63,0.79,0.90,1003.41,25,50,1.3553794,103.8677444,6:52:30 PM
3,1,4,16.5,1.6,6.2,0.50,0.02,0.02,1003.41,20,151,1.3553794,103.8677444,6:52:31 PM
2.8,4.3,1.9,17.8,12.9,9.7,0.87,0.78,0.05,1003.41,27,64,1.3553794,103.8677444,6:52:32 PM
4.4,5.4,3.4,19.4,5.1,18.5,0.33,0.18,0.80,1003.41,25,187,1.3553794,103.8677444,6:52:33 PM
0.3,1.3,4.7,6.7,5.6,17.6,0.50,0.46,0.36,1003.41,21,143,1.3553794,103.8677444,6:52:34 PM
0.5,6.6,7.3,11.1,9.1,16.4,0.57,0.47,0.70,1003.41,27,146,1.3553794,103.8677444,6:52:35 PM
6.3,6.6,9.7,18.8,13.9,2.2,0.75,0.92,0.27,1003.41,27,86,1.3553794,103.8677444,6:52:36 PM
1.8,2.3,3.4,8.4,4.5,16.2,0.12,0.13,0.80,1003.41,23,86,1.3553794,103.8677444,6:52:37 PM
4.2,7.6,6.9,9.6,9.1,7.9,0.83,0.70,0.14,1003.41,26,71,1.3553794,103.8677444,6:52:38 PM
4,9.7,3.1,9.6,12.8,11.7,0.29,0.47,0.36,1003.41,22,136,1.3553794,103.8677444,6:52:39 PM
8.6,6.1,6.9,14.4,18.4,3.7,0.49,0.50,0.07,1003.41,27,127,1.3553794,103.8677444,6:52:40 PM
0.9,6.7,2.8,12.7,0.8,19.6,0.73,0.82,0.04,1003.41,27,99,1.3553794,103.8677444,6:52:41 PM
4.1,4.6,9,16.9,8.4,6.3,0.83,0.52,0.98,1003.41,24,150,1.3553794,103.8677444,6:52:42 PM
9,5.5,9.7,17.1,8.5,16,0.37,0.69,0.94,1003.41,29,135,1.3553794,103.8677444,6:52:43 PM
5.7,9.3,3.9,6.3,18.2,10.4,0.09,0.60,0.85,1003.41,26,104,1.3553794,103.8677444,6:52:44 PM
6.9,8.6,9.6,9.1,6.5,16.5,0.92,0.49,0.79,1003.41,24,76,1.3553794,103.8677444,6:52:45 PM
5.2,9.7,2.7,8.5,10.6,15.9,0.95,0.04,0.03,1003.41,23,150,1.3553794,103.8677444,6:52:46 PM
7,3,4.9,11.7,3,15.9,0.99,0.08,0.97,1003.41,21,150,1.3553794,103.8677444,6:52:47 PM
1.4,9.1,1.3,8.8,18.6,7.2,0.07,0.88,0.39,1003.41,29,95,1.3553794,103.8677444,6:52:48 PM
8.3,6.1,7.8,3.8,0.2,12.3,0.78,0.49,0.98,1003.41,25,98,1.3553794,103.8677444,6:52:49 PM
9.9,1.6,7.5,11.5,13.5,17.3,0.90,0.11,0.21,1003.41,22,79,1.3553794,103.8677444,6:52:50 PM
9.1,5.6,2.8,5.8,3.3,6.9,0.24,0.35,0.32,1003.41,24,191,1.3553794,103.8677444,6:52:51 PM
9.4,5.5,1.1,2.8,12.6,12.5,0.88,0.22,0.18,1003.41,27,76,1.3553794,103.8677444,6:52:52 PM
4,5.5,9.9,11.3,7.7,19,0.57,0.41,0.31,1003.41,20,143,1.3553794,103.8677444,6:52:53 PM
8.4,2.8,6.3,3.5,11.2,4.7,0.17,0.66,0.11,1003.41,20,172,1.3553794,103.8677444,6:52:54 PM
3.8,5.5,1.1,8.1,11.8,10.2,0.95,0.76,0.48,1003.41,23,66,1.3553794,103.8677444,6:52:55 PM
2.4,0.9,5.1,4.8,8.3,4.6,0.37,0.89,0.09,1003.41,20,79,1.3553794,103.8677444,6:52:56 PM
4.4,9.4,7.4,15.7,0,17.4,0.03,0.75,0.91,1003.41,22,168,1.3553794,103.8677444,6:52:57 PM
8,2.5,0.6,4.2,2.9,12.8,0.42,0.02,0.54,1003.41,25,77,1.3553794,103.8677444,6:52:58 PM
4.6,1.1,2,1.5,18.9,3.9,0.31,0.53,0.63,1003.41,23,102,1.3553794,103.8677444,6:52:59 PM
1.8,2.9,4.5,14.4,10.5,5.7,0.09,0.84,0.93,1003.41,29,105,1.3553794,103.8677444,6:53:00 PM
4,1.7,6,5.6,10.8,10.6,0.29,0.80,0.01,1003.41,27,162,1.3553794,103.8677444,6:53:01 PM
6.2,7.4,8.6,18.4,2.8,18.4,0.84,0.24,0.12,1003.41,24,78,1.3553794,103.8677444,6:53:02 PM
1.8,2.2,7,0.5,17.3,17.6,0.13,0.46,0.72,1003.41,20,151,1.3553794,103.8677444,6:53:03 PM
2.8,7.3,9.7,0.5,10.2,16.2,0.21,0.19,0.12,1003.41,24,166,1.3553794,103.8677444,6:53:04 PM
0.5,1.4,0.8,10.1,2.5,13.2,0.62,0.78,0.00,1003.41,27,145,1.3553794,103.8677444,6:53:05 PM
0.2,7.9,2.4,3.4,14.3,9,0.95,0.38,0.49,1003.41,21,128,1.3553794,103.8677444,6:53:06 PM
1.1,2.6,2.4,9.1,5.7,19.3,0.40,0.57,0.98,1003.41,21,176,1.3553794,103.8677444,6:53:07 PM
7.3,2.5,3.9,12.3,13.2,0.7,0.16,0.32,0.20,1003.41,26,154,1.3553794,103.8677444,6:53:08 PM
6.6,9.2,9.8,10.5,4.9,12.5,0.67,0.74,0.47,1003.41,21,141,1.3553794,103.8677444,6:53:09 PM
8.1,0.7,3.3,3.4,13.7,8.8,0.65,0.23,0.77,1003.41,29,190,1.3553794,103.8677444,6:53:10 PM
0.6,6.4,7.6,2.8,15,14.7,0.91,0.05,0.19,1003.41,23,94,1.3553794,103.8677444,6:53:11 PM
7.8,2.1,0.1,9.6,5.4,14.1,0.50,0.12,0.27,1003.41,25,118,1.3553794,103.8677444,6:53:12 PM
1.5,0.7,5.9,17.3,16,17.5,0.68,0.83,0.42,1003.41,24,113,1.3553794,103.8677444,6:53:13 PM
8.9,0.2,8.7,10.8,12.1,13.1,0.44,0.56,0.89,1003.41,24,65,1.3553794,103.8677444,6:53:14 PM
3.7,2.3,6.8,19.7,14.3,9.6,0.90,0.11,0.72,1003.41,24,101,1.3553794,103.8677444,6:53:15 PM
7.9,5.4,0.5,4.9,3.3,14.6,0.23,0.25,0.65,1003.41,29,73,1.3553794,103.8677444,6:53:16 PM
1.8,1.4,7.6,13.6,11.7,14.6,0.45,0.18,0.77,1003.41,24,96,1.3553794,103.8677444,6:53:17 PM
3,4.4,2,13,6.7,9.6,0.77,0.35,0.39,1003.41,28,192,1.3553794,103.8677444,6:53:18 PM
5.9,7.7,8.2,7,9.8,6.2,0.93,0.57,0.66,1003.41,26,105,1.3553794,103.8677444,6:53:19 PM
7.7,6.1,9.3,2,17.4,8.9,0.95,0.20,0.71,1003.41,25,54,1.3553794,103.8677444,6:53:20 PM
7.5,9,7.3,0.5,0.3,6.6,0.59,1.00,0.61,1003.41,29,135,1.3553794,103.8677444,6:53:21 PM
7.8,5.4,2.7,15,19.4,3.1,0.57,0.77,0.93,1003.41,28,152,1.3553794,103.8677444,6:53:22 PM
0.7,3.1,3.2,19.7,9.8,1.8,0.82,0.76,0.92,1003.41,23,134,1.3553794,103.8677444,6:53:23 PM
0,9.6,5.3,6.4,11.9,4.3,0.41,0.16,0.23,1003.41,22,129,1.3553794,103.8677444,6:53:24 PM
9.8,8.8,3.4,15.1,3.2,4,0.92,0.29,0.64,1003.41,25,58,1.3553794,103.8677444,6:53:25 PM
6.2,9.3,1.9,16,2.8,15.9,0.76,0.96,0.31,1003.41,23,149,1.3553794,103.8677444,6:53:26 PM
0.8,0.5,4.5,16.6,16.6,16.7,0.78,0.04,1.00,1003.41,28,51,1.3553794,103.8677444,6:53:27 PM
3.3,9.4,2.6,16.7,6,7.7,0.54,0.29,0.08,1003.41,27,127,1.3553794,103.8677444,6:53:28 PM
5.7,9.8,0.9,4.2,4.4,0.2,0.21,0.59,0.13,1003.41,22,189,1.3553794,103.8677444,6:53:29 PM
9.3,3.8,7.9,6.5,18.9,0.9,0.63,0.37,0.09,1003.41,28,147,1.3553794,103.8677444,6:53:30 PM
9.7,7.2,3.1,7.3,12.3,15,0.47,0.02,0.72,1003.41,27,139,1.3553794,103.8677444,6:53:31 PM
8.2,0.4,9,4.4,2.6,19.1,0.36,0.70,0.93,1003.41,21,127,1.3553794,103.8677444,6:53:32 PM
8.8,2.6,5.6,12.6,12.8,8.2,0.62,0.40,0.91,1003.41,25,119,1.3553794,103.8677444,6:53:33 PM
6.6,9.9,7.3,2.1,10.8,17.6,0.54,0.05,0.92,1003.41,24,119,1.3553794,103.8677444,6:53:34 PM
7.9,1.2,8.4,8.9,7,5.2,0.13,0.45,0.24,1003.41,29,79,1.3553794,103.8677444,6:53:35 PM
1.3,3.4,7.6,12.5,16.8,8.6,0.03,0.94,0.46,1003.41,24,144,1.3553794,103.8677444,6:53:36 PM
3.4,1.3,1.7,4.5,19.4,6.8,0.61,0.79,0.71,1003.41,20,72,1.3553794,103.8677444,6:53:37 PM
7.6,7.6,9.1,8.9,15.1,2.4,0.92,0.57,0.66,1003.41,28,135,1.3553794,103.8677444,6:53:38 PM
6.6,4.3,8.1,16.7,11.9,5.8,0.11,0.10,0.79,1003.41,29,68,1.3553794,103.8677444,6:53:39 PM
6.3,7.5,4.8,19.8,12.7,16.2,0.17,0.69,0.50,1003.41,21,163,1.3553794,103.8677444,6:53:40 PM
4.7,3.3,6.5,19.3,1.8,14.9,0.13,0.28,0.19,1003.41,23,87,1.3553794,103.8677444,6:53:41 PM
9.7,9.4,3.2,19.3,6,11.4,0.94,0.91,0.35,1003.41,25,104,1.3553794,103.8677444,6:53:42 PM
9.3,6.3,0.8,1.1,7.4,6.8,0.63,0.45,0.31,1003.41,21,153,1.3553794,103.8677444,6:53:43 PM
5.5,1.7,7.4,2.7,14.1,10.2,0.71,0.55,0.86,1003.41,27,85,1.3553794,103.8677444,6:53:44 PM
9.8,0.7,6,13.2,1.2,3.2,0.34,0.56,0.23,1003.41,21,69,1.3553794,103.8677444,6:53:45 PM
6.3,1.6,2.7,4.6,7.1,11.7,0.36,0.18,0.84,1003.41,22,158,1.3553794,103.8677444,6:53:46 PM
7.7,2.8,8.2,0.6,10.2,1.3,0.46,0.23,0.55,1003.41,20,51,1.3553794,103.8677444,6:53:47 PM
9.4,5.4,0.1,18.9,9.5,3.7,0.91,0.69,0.51,1003.41,20,197,1.3553794,103.8677444,6:53:48 PM
2.4,3.7,9.3,17.7,18.1,18.9,0.78,0.94,0.37,1003.41,20,87,1.3553794,103.8677444,6:53:49 PM
6.1,2.4,2.2,6,11.3,7.2,0.23,0.29,0.22,1003.41,27,154,1.3553794,103.8677444,6:53:50 PM
7.7,8.1,0.4,5.4,17.2,12.9,0.99,0.18,0.09,1003.41,21,72,1.3553794,103.8677444,6:53:51 PM
1.7,9.1,6.9,10.2,2.5,10,0.07,0.27,0.78,1003.41,26,150,1.3553794,103.8677444,6:53:52 PM
1.5,1.6,1.9,16.8,9.4,14,0.16,0.56,0.05,1003.41,29,65,1.3553794,103.8677444,6:53:53 PM
1.5,1,1.5,10,3,4.4,0.12,0.30,0.08,1003.41,21,190,1.3553794,103.8677444,6:53:54 PM
0.4,3.6,6,0.4,1.3,0.8,0.02,0.93,0.93,1003.41,23,139,1.3553794,103.8677444,6:53:55 PM
8.6,7.2,4.1,14.3,1.5,12.7,0.12,0.68,0.53,1003.41,21,153,1.3553794,103.8677444,6:53:56 PM
0.8,0.1,9,9.8,13.8,13.1,0.52,0.69,0.37,1003.41,20,102,1.3553794,103.8677444,6:53:57 PM
1.7,8.4,9,12.8,7.6,10,0.44,0.35,0.77,1003.41,22,184,1.3553794,103.8677444,6:53:58 PM
8.3,4.3,3.3,14,4.2,3.5,0.85,0.92,0.40,1003.41,21,172,1.3553794,103.8677444,6:53:59 PM
3.5,3.3,3.6,13.9,4.4,18,0.50,0.68,0.27,1003.41,20,197,1.3553794,103.8677444,6:54:00 PM
2.4,6.8,5.9,6.3,5.4,3,0.85,0.94,0.75,1003.41,26,75,1.3553794,103.8677444,6:54:01 PM
4.4,7.9,8.2,3.9,7.9,5.3,0.99,0.43,0.85,1003.41,21,72,1.3553794,103.8677444,6:54:02 PM
1.6,2.8,7.2,17.6,15.3,2.3,0.67,0.71,0.51,1003.41,25,187,1.3553794,103.8677444,6:54:03 PM
5.8,7.2,5.3,19.7,10.6,5,0.23,0.47,0.23,1003.41,27,189,1.3553794,103.8677444,6:54:04 PM
8.3,3.9,1.6,15.6,5.7,13.8,0.77,0.47,0.92,1003.41,22,120,1.3553794,103.8677444,6:54:05 PM
2.8,3.1,2.8,8.9,18.8,11.4,0.84,0.12,0.67,1003.41,21,192,1.3553794,103.8677444,6:54:06 PM
0.5,9.3,9.5,12.5,7.5,17.1,0.88,0.11,0.34,1003.41,21,149,1.3553794,103.8677444,6:54:07 PM
