Accel X,Accel Y,Accel Z,Mag X,Mag Y,Mag Z,Gyro X,Gyro Y,Gyro Z,Pressure,Temperature,Altitude,GPS Lat,GPS Long,Time
-9.49,-0.08,-0.75,-3.82,-49,36.33,-0.1,-0.07,0,1002.98,26.2,85.86,null,null,0:0:0
-9.45,-0.51,-0.78,-3.55,-48.27,35.61,-0.17,-0.14,0.05,1002.96,26.1,86.03,null,null,0:0:0
-9.89,-0.16,-1.02,-4.09,-47.64,35.31,0.03,0.06,0,1003.01,26.2,85.61,null,null,0:0:0
-9.65,-0.47,-0.78,-2.27,-48.27,35.51,0.13,-0.02,0.01,1002.91,26.2,86.45,null,null,0:0:0
-9.53,-0.51,-0.98,-2.36,-49.18,36.22,0.05,0.02,0.03,1002.92,26.2,86.36,null,null,0:0:0
-10,-0.24,-1.06,-2,-49.36,36.63,0.06,-0.03,0.04,1002.97,26.2,85.94,null,null,0:0:0
-9.73,-0.24,-1.02,-2.82,-49.55,37.04,-0.05,-0.05,0.03,1002.96,26.2,86.03,null,null,0:0:0
-9.92,-0.63,-0.98,-4.09,-49,36.53,-0.02,-0.01,-0.01,1002.92,26.2,86.36,null,null,0:0:0
-10.04,-0.39,-0.67,-3.27,-49,36.63,-0.09,-0.15,-0.04,1002.97,26.2,85.94,null,null,0:0:0
-10.12,-0.35,-0.86,-4.64,-48.64,36.02,-0.02,0.23,-0.08,1002.99,26.2,85.78,null,null,0:0:0
-10,0.51,-0.31,-5.91,-45.73,34.18,-0.35,0.04,0.13,1002.97,26.2,85.94,null,null,0:0:0
-9.14,0.59,-0.04,-6.73,-44.55,33.27,-0.2,0.02,-0.16,1003,26.2,85.69,null,null,0:0:0
-9.85,-2.08,-2.51,-4.09,-41.82,31.02,-0.33,-0.59,0.39,1003,26.2,85.69,null,null,0:0:0
-9.57,0.12,-0.24,-9.45,-40.64,31.43,0.01,-0.09,0.19,1002.97,26.2,85.94,null,null,0:0:0
-9.57,6.2,10.71,-9.55,-39.82,31.12,-0.25,0.56,-0.3,1002.9,26.2,86.53,null,null,0:0:0
-9.89,0.08,-0.86,-5.82,-33.36,27.45,-0.73,-0.12,0.31,1003,26.2,85.69,null,null,0:0:0
-9.38,0.12,-0.71,-4.64,-28,25.61,-0.07,-0.08,-0.12,1002.94,26.2,86.19,null,null,0:0:0
-9.41,-3.02,-4.79,-3.55,-16.36,22.96,0.14,0,0.16,1002.97,26.2,85.94,null,null,0:0:0
-8.28,-0.9,-0.16,-6.82,-20.18,23.47,1,0.66,-0.56,1002.97,26.2,85.94,null,null,0:0:0
-9.34,-0.51,-0.86,-2.27,-32.45,25.92,1.13,0.22,-0.22,1003.03,26.2,85.44,null,null,0:0:0
-9.38,-1.18,-1.61,-0.27,-41.82,30.41,0.65,-0.18,0.51,1003.01,26.2,85.61,null,null,0:0:0
-10.12,-1.18,-2.08,3.27,-48.64,35.71,0.77,-0.07,-0.07,1002.97,26.2,85.94,null,null,0:0:0
-9.22,-1.77,0.31,-1.64,-50.91,38.47,-0.55,-0.17,0.16,1002.97,26.2,85.94,null,null,0:0:0
-10.2,0.2,-0.27,-4.18,-43.09,33.37,-0.18,0.3,-0.15,1003.02,26.2,85.52,null,null,0:0:0
-9.92,0.12,-0.94,-3.45,-41.82,32.04,-0.07,-0.01,-0.2,1002.99,26.2,85.78,null,null,0:0:0
-9.49,-0.31,-0.94,-3.64,-41.82,32.45,0.17,-0.05,-0.04,1002.99,26.2,85.78,null,null,0:0:0
-9.73,-0.94,-0.67,-3,-44.18,33.78,0.27,-0.02,0.15,1002.93,26.2,86.28,null,null,0:0:0
-9.61,-2.35,-2.63,4.45,-45.45,34.18,-0.13,0.17,-0.4,1002.95,26.2,86.11,null,null,0:0:0
-8.67,-2.08,-0.71,-0.09,-47.27,35.92,0.48,0,-0.1,1002.92,26.2,86.36,null,null,0:0:0
-8,-0.71,0.04,3.55,-50.36,38.37,0.05,0.15,-0.4,1003,26.2,85.69,null,null,0:0:0
-9.61,-2.16,-1.22,1.91,-36.36,27.86,-1.41,0.09,-0.12,1002.93,26.2,86.28,null,null,0:0:0
-9.45,-1.22,-1.84,-1.82,-17,23.47,-1.26,-0.64,-0.48,1002.99,26.2,85.78,null,null,0:0:0
-10.75,0,-1.14,-12.09,0.36,27.04,-0.16,0.15,-0.12,1003.04,26.2,85.36,null,null,0:0:0
-9.85,-0.67,-0.9,-10.64,0,26.94,0.14,0.22,0.05,1003.05,26.2,85.27,null,null,0:0:0
-9.89,-0.04,-0.47,-9.82,-2.45,26.02,0.33,-0.11,0.05,1003.04,26.3,85.36,null,null,0:0:0
-9.22,-1.22,-0.24,-11.82,-4.45,25.82,0.03,-0.26,0.09,1003.06,26.3,85.19,null,null,0:0:0
-9.57,-0.82,-0.04,-11,-10.73,24.8,0.58,-0.01,0.3,1003.06,26.3,85.19,null,null,0:0:0
-9.65,-1.33,-0.2,-9.82,-17.09,23.98,0.26,0.02,-0.41,1003.06,26.3,85.19,null,null,0:0:0
-9.34,-0.98,0.27,-7.82,-22,24.08,0.18,0.15,0.08,1003.12,26.3,84.68,null,null,0:0:0
-8.9,-0.43,-0.27,-8.45,-20.55,24.18,-0.11,0.25,0.43,1003.04,26.3,85.36,null,null,0:0:0
-8.9,0.55,-1.14,-2.55,-17.64,23.06,0.12,0.06,0.68,1003.03,26.3,85.44,null,null,0:0:0
-9.45,0.31,-3.1,5.73,-15.18,22.96,-0.29,0.68,0.03,1003.05,26.3,85.27,null,null,0:0:0
-9.49,-0.39,-1.73,1.09,-13.91,22.65,-0.12,0.01,-0.15,1003.04,26.3,85.36,null,null,0:0:0
-9.53,-0.16,-0.67,1.36,-15,23.37,0.09,-0.13,0.05,1003.06,26.3,85.19,null,null,0:0:0
-9.77,-1.29,-1.96,3.27,-15,22.55,0.05,-0.05,-0.09,1003.04,26.3,85.36,null,null,0:0:0
-9.57,-1.45,-2.2,3.55,-20.73,22.14,0.56,0.12,0.05,1003.11,26.3,84.77,null,null,0:0:0
-9.57,-0.9,-1.29,0.64,-24.55,22.35,0.44,-0.38,-0.2,1003.01,26.3,85.61,null,null,0:0:0
-9.89,-1.33,0.2,-2.73,-26.73,22.65,-0.11,-0.38,0.29,1003.04,26.3,85.36,null,null,0:0:0
-9.53,-0.98,-3.14,-0.09,-24.91,21.94,-0.2,0.09,0.18,1003.09,26.3,84.94,null,null,0:0:0
-9.3,-1.06,1.69,-9.27,-21,22.86,-0.32,0.52,-0.13,1003.07,26.3,85.11,null,null,0:0:0
-9.96,-0.82,1.22,-8.09,-18.27,22.65,-0.17,-0.36,-0.19,1003.07,26.3,85.11,null,null,0:0:0
-10.08,-2.63,0.27,-0.45,-16.73,21.53,-0.58,-0.46,0.1,1003.06,26.3,85.19,null,null,0:0:0
-8.39,-0.2,-2.94,-1.82,-12.55,22.14,-0.22,0.35,0.01,1003.04,26.4,85.36,null,null,0:0:0
-9.02,-2,1.1,-3.82,-9.45,22.55,0.01,-0.37,-0.36,1003.04,26.3,85.36,null,null,0:0:0
-10.59,-1.8,-1.53,-6.82,-2.64,23.67,-0.94,-0.14,-0.06,1002.99,26.4,85.78,null,null,0:0:0
-10.08,-2.47,0.78,-14.64,10.45,31.43,-0.5,-0.16,0.13,1003.11,26.4,84.77,null,null,0:0:0
-9.34,-1.49,0.31,-14,12.82,32.35,-0.42,0.2,-0.11,1003.04,26.4,85.36,null,null,0:0:0
-8.43,-2.43,-0.78,-16,14.45,34.39,-0.34,-0.09,0.01,1003.1,26.4,84.85,null,null,0:0:0
-9.26,-2,0.24,-19.91,17,38.57,-0.69,-0.04,-0.28,1003.1,26.4,84.85,null,null,0:0:0
-9.26,-2.24,0.51,-17.18,13,33.06,-0.16,0.39,-0.13,1003.1,26.4,84.85,null,null,0:0:0
-9.61,-2.75,-0.43,-15.64,14.55,33.37,-0.24,-0.09,0.03,1003.07,26.4,85.11,null,null,0:0:0
-9.53,-2.55,-0.75,-16.18,14.91,34.08,0.01,-0.16,0.18,1003.06,26.4,85.19,null,null,0:0:0
-9.18,-4.31,-1.14,-17.64,14.64,33.98,-0.17,-0.05,-0.47,1003.05,26.4,85.27,null,null,0:0:0
-9.1,-3.69,-1.06,-19.64,15.09,34.8,-0.04,-0.16,0.19,1003.03,26.4,85.44,null,null,0:0:0
-9.45,-4.2,-0.67,-20.55,16.45,36.22,-0.06,-0.18,0.04,1003.05,26.4,85.27,null,null,0:0:0
-9.02,-0.35,-0.98,-21.18,13.91,34.8,0.37,-0.81,1.33,1003.03,26.4,85.44,null,null,0:0:0
-8.79,-2.75,-0.39,-20.18,14.91,35.1,0.05,-0.1,0.12,1003.09,26.4,84.94,null,null,0:0:0
-9.34,-2.82,-0.12,-20.91,14.73,35.2,-0.04,-0.04,-0.11,1003.04,26.4,85.36,null,null,0:0:0
-9.26,-2.12,0.35,-22.45,14.91,36.43,-0.14,0.15,-0.13,1003.07,26.4,85.11,null,null,0:0:0
-9.02,-4.43,-1.14,-19.82,15.73,35.61,-0.25,0.44,-0.09,1003.01,26.4,85.61,null,null,0:0:0
-8.83,-3.02,-0.35,-21.18,14.36,35.31,0.47,-0.46,-0.27,1003.06,26.4,85.19,null,null,0:0:0
-9.02,-3.33,-0.04,-23.73,11.82,34.59,0.05,0.01,0.12,1003.05,26.4,85.27,null,null,0:0:0
-9.06,-3.33,-1.26,-20.09,12.45,32.86,-0.05,0.2,0.05,1003.08,26.4,85.02,null,null,0:0:0
-9.06,-3.3,-0.59,-19.64,12.27,32.65,-0.01,-0.08,0.05,1003.07,26.5,85.11,null,null,0:0:0
-8.98,-2.71,-0.78,-19.55,11.91,32.04,-0.08,-0.01,-0.03,1003.12,26.5,84.68,null,null,0:0:0
-9.26,-2.79,-0.43,-20.91,12.91,33.67,-0.03,-0.19,0.01,1003.1,26.5,84.85,null,null,0:0:0
-9.02,-3.3,-0.67,-21.18,13.09,34.18,-0.03,-0.07,0.04,1003.13,26.5,84.6,null,null,0:0:0
-9.14,-3.65,-0.86,-21.36,13.64,34.08,0.01,-0.06,0.08,1003.1,26.5,84.85,null,null,0:0:0
-8.75,-3.96,-0.67,-21.45,14.64,35.51,-0.09,-0.23,-0.03,1003.05,26.5,85.27,null,null,0:0:0
-8.87,-3.65,-0.55,-23.27,14.82,36.94,0.01,-0.02,0.01,1003.1,26.5,84.85,null,null,0:0:0
-8.83,-3.57,-0.82,-23.82,13.73,37.14,0.09,-0.03,-0.04,1002.98,26.5,85.86,null,null,0:0:0
-8.75,-5.1,-0.86,-25.18,12,35.41,-0.07,0.05,0.06,1003.05,26.5,85.27,null,null,0:0:0
-8.47,-4,-0.59,-25.64,12,35.41,0.09,-0.06,0.04,1003.07,26.5,85.11,null,null,0:0:0
-8.51,-4.2,-0.55,-25.36,11.09,34.39,0.07,0.07,-0.11,1003.03,26.5,85.44,null,null,0:0:0
-8.36,-4.24,-2.24,-23.73,9.09,32.14,0.31,0.87,0,1003.09,26.5,84.94,null,null,0:0:0
-8.79,-3.8,-0.08,-25.18,9.45,32.76,-0.19,0.01,-0.03,1003.08,26.5,85.02,null,null,0:0:0
-8.67,-4.31,-0.39,-25.09,11.27,34.18,-0.11,0.06,-0.08,1003.11,26.5,84.77,null,null,0:0:0
-8.79,-4.24,-0.35,-25.82,11.73,34.9,-0.07,-0.1,-0.03,1003.09,26.5,84.94,null,null,0:0:0
-8.32,-4.12,-0.24,-25.55,12.09,35.2,0.24,0.1,0.08,1003.13,26.6,84.6,null,null,0:0:0
-8.32,-4.2,-1.02,-22.64,12.64,34.18,-0.08,0.16,0.19,1003.08,26.5,85.02,null,null,0:0:0
-8.36,-3.37,-0.94,-21.27,12.82,33.67,0.1,-0.14,-0.09,1003.08,26.6,85.02,null,null,0:0:0
-8.16,-3.96,-0.94,-23.55,10.73,32.55,-0.07,-0.08,-0.14,1003.1,26.6,84.85,null,null,0:0:0
-8.39,-4.9,-0.9,-27.09,10,33.98,-0.12,-0.17,0.04,1003.16,26.6,84.35,null,null,0:0:0
-8.24,-4.28,-0.98,-26.73,9.55,33.57,0.09,0.48,-0.17,1003.08,26.6,85.02,null,null,0:0:0
-7.73,-5.14,-0.9,-24.55,8.36,31.22,-0.03,-0.11,-0.04,1003.05,26.6,85.27,null,null,0:0:0
-7.96,-4.55,-0.43,-26.27,8.64,32.24,0.1,-0.04,0.17,1003.09,26.6,84.94,null,null,0:0:0
-8.59,-4,0.08,-23.27,13.55,35,-0.2,-0.25,0.48,1003.05,26.6,85.27,null,null,0:0:0
-9.53,-3.77,1.26,-24.45,16.36,38.27,-0.07,0.05,0.07,1003.08,26.6,85.02,null,null,0:0:0
-7.14,-4.79,-4.86,-21.27,13.27,33.88,0.52,1.49,-0.06,1003.05,26.6,85.27,null,null,0:0:0
-8.28,-5.06,-0.82,-28.82,7.64,33.27,-0.13,-0.26,0.09,1003.08,26.6,85.02,null,null,0:0:0
-7.57,-4.79,-0.47,-30.82,9.45,36.22,-0.21,-0.14,-0.02,1003.12,26.6,84.68,null,null,0:0:0
-7.34,-6.24,-0.47,-37,11.09,42.86,-0.18,-0.1,0.11,1003.09,26.7,84.94,null,null,0:0:0
-7.49,-6.24,-1.06,-36.09,11.64,42.76,0.04,0.17,0.02,1003.09,26.7,84.94,null,null,0:0:0
-7.22,-6.55,-1.8,-35.55,11,41.63,-0.01,0.22,-0.03,1003.07,26.7,85.11,null,null,0:0:0
-7.22,-6.63,-1.77,-35.82,10,41.12,0.03,-0.01,0.01,1003.07,26.7,85.11,null,null,0:0:0
-7.1,-6.28,-0.47,-37.64,11.36,44.49,0,-0.09,-0.31,1003.07,26.7,85.11,null,null,0:0:0
-6.94,-6.47,-1.22,-39.55,9.36,43.67,0.01,0.02,-0.06,1003.09,26.7,84.94,null,null,0:0:0
-6.71,-6.51,-0.31,-39.82,8.45,42.96,-0.05,0.12,-0.09,1003.08,26.7,85.02,null,null,0:0:0
-6.12,-6.98,-1.06,-41.18,6,41.94,-0.13,0.01,-0.16,1003.1,26.7,84.85,null,null,0:0:0
-6.2,-6.75,-1.06,-40.09,7.27,41.53,0.14,0.01,0.36,1003.12,26.7,84.68,null,null,0:0:0
-5.53,-7.61,-1.41,-38.18,6.82,38.98,0.33,0.21,-0.1,1003.14,26.7,84.52,null,null,0:0:0
-6.63,-8.79,-1.18,-36.64,2.45,34.18,0.5,0.35,-0.06,1003.07,26.7,85.11,null,null,0:0:0
-6.32,-7.53,-0.39,-30.91,0.36,29.69,0.12,0.05,0.08,1003.09,26.7,84.94,null,null,0:0:0
-6.16,-7.45,-0.55,-33,-0.91,30.2,-0.08,-0.38,-0.02,1003.04,26.7,85.36,null,null,0:0:0
-5.88,-7.45,-0.31,-34.18,-1,31.43,-0.04,-0.06,-0.1,1003.1,26.7,84.85,null,null,0:0:0
-5.88,-7.88,-0.98,-35.64,-2,30.82,0.04,0.02,0,1003.04,26.7,85.36,null,null,0:0:0
-5.69,-8.12,-0.55,-36,-2.45,31.12,0.01,-0.08,-0.02,1003.12,26.8,84.68,null,null,0:0:0
-5.65,-7.96,-0.39,-37.45,-2,32.45,-0.08,-0.18,0.04,1003.04,26.8,85.36,null,null,0:0:0
-5.84,-7.14,-0.12,-38.36,-1.09,33.78,-0.02,-0.27,0.17,1003.07,26.8,85.11,null,null,0:0:0
-6.47,-8.75,-0.75,-38.36,0.91,33.98,-0.1,0.01,0.21,1003.16,26.8,84.35,null,null,0:0:0
-6.35,-6.94,-0.27,-39.55,6.27,38.98,-0.45,-0.43,0.28,1003.08,26.8,85.02,null,null,0:0:0
-6.9,-6.47,-0.82,-40.91,9.91,43.98,-0.28,-0.36,0.05,1003.15,26.8,84.43,null,null,0:0:0
-6.83,-6.24,-1.18,-43,10.18,46.12,0.07,0.24,-0.01,1003.12,26.8,84.68,null,null,0:0:0
-6.47,-6.63,-0.24,-42.55,7.27,42.24,0.21,0.23,-0.25,1003.16,26.8,84.35,null,null,0:0:0
-6.04,-7.65,-0.12,-41.91,3.64,38.98,0.28,0.32,-0.03,1003.08,26.8,85.02,null,null,0:0:0
-6.16,-7.69,0.08,-43.27,2.45,38.47,-0.59,-0.58,0.01,1003.11,26.8,84.77,null,null,0:0:0
-5.96,-7.45,-0.55,-47.18,5.91,46.12,-0.54,-0.37,0.05,1003.08,26.8,85.02,null,null,0:0:0
-6.35,-7.61,-0.67,-50.45,7.18,53.16,0.02,-0.25,-0.18,1003.07,26.8,85.11,null,null,0:0:0
-5.73,-8.51,-1.29,-51.18,4.27,50.51,0.2,0.03,0.05,1003.09,26.8,84.94,null,null,0:0:0
-6.12,-7.14,-0.55,-48.91,6.55,49.69,0.06,0.05,0.2,1003.07,26.8,85.11,null,null,0:0:0
-5.26,-7.73,-0.55,-47.27,7.36,47.96,0.09,0,-0.02,1003.02,26.8,85.52,null,null,0:0:0
-6.43,-6.51,-1.33,-43.09,8.55,41.94,0.12,0.14,0.25,1003.1,26.8,84.85,null,null,0:0:0
-6.24,-7.1,0.2,-46.82,7.18,45.1,0.05,0.01,-0.27,1003.04,26.8,85.36,null,null,0:0:0
-6.51,-7.18,-0.04,-47,3.36,41.33,0.12,0.29,0.07,1003.06,26.9,85.19,null,null,0:0:0
-6.16,-7.65,-0.39,-43.55,2.73,36.94,0.07,0.26,0.01,1003.25,26.9,83.59,null,null,0:0:0
-5.92,-7.57,-0.31,-42.36,2.09,35.61,-0.17,-0.04,-0.18,1003.16,26.9,84.35,null,null,0:0:0
-5.69,-8.32,-0.63,-43.45,1.45,35.61,0.04,-0.02,0.06,1003.15,26.9,84.43,null,null,0:0:0
-5.33,-8.16,-1.22,-32.73,-3.09,24.69,-0.21,-0.14,0.01,1003.07,26.9,85.11,null,null,0:0:0
-5.57,-8.12,-1.06,-34.73,-1.91,26.53,0.09,-0.34,-0.05,1003.12,26.9,84.68,null,null,0:0:0
-5.53,-7.92,-0.9,-36.09,-3.82,26.33,0.05,-0.08,0.02,1003.11,26.9,84.77,null,null,0:0:0
-5.69,-7.88,-0.51,-37.27,-2.73,27.65,-0.09,-0.03,0.07,1003.16,26.9,84.35,null,null,0:0:0
-5.84,-8.04,-0.59,-36.27,-2.36,27.14,-0.03,0.06,0.15,1003.16,26.9,84.35,null,null,0:0:0
-5.65,-7.61,-0.9,-34.91,-2.45,26.22,0.21,0.1,0.19,1003.12,26.9,84.68,null,null,0:0:0
-6.75,-7.57,-0.16,-38.45,2,30.82,-0.22,-0.39,0.04,1003.15,26.9,84.43,null,null,0:0:0
-6.2,-7.34,-0.51,-40.18,4.55,33.98,-0.11,-0.18,0.18,1003.12,27,84.68,null,null,0:0:0
-6.08,-7.57,-1.06,-38.18,0.09,29.9,-0.1,0.07,0.15,1003.14,27,84.52,null,null,0:0:0
-6.04,-7.3,-0.71,-38.55,2.36,31.33,0.02,0.07,0.05,1003.13,27,84.6,null,null,0:0:0
-6.2,-7.77,-1.02,-38.18,0.27,29.9,0,-0.01,-0.01,1003.11,27,84.77,null,null,0:0:0
-5.96,-7.96,-1.29,-37.82,-0.27,29.29,-0.04,-0.11,0.01,1003.12,27,84.68,null,null,0:0:0
-5.65,-7.69,-1.06,-37.73,-1.36,29.18,0.02,0.01,0.02,1003.1,27,84.85,null,null,0:0:0
-5.69,-7.81,-1.26,-36.82,-3,27.04,-0.01,0.1,0.02,1003.03,27,85.44,null,null,0:0:0
-5.65,-8,-1.41,-35.36,-2.36,26.84,-0.11,-0.15,0.11,1003.03,27.1,85.44,null,null,0:0:0
-5.61,-7.34,-1.14,-36.45,-1.27,28.37,-0.03,-0.09,-0.02,1003.08,27.1,85.02,null,null,0:0:0
-5.73,-7.49,-0.31,-36.64,-1.73,28.16,0.1,-0.15,0.1,1003.1,27.1,84.85,null,null,0:0:0
-5.69,-7.45,-0.94,-37.09,-1.27,28.67,-0.01,-0.09,0.05,1003.13,27.1,84.6,null,null,0:0:0
-5.92,-7.69,-1.02,-37.27,-1.18,28.78,-0.01,0,0.04,1003.06,27.1,85.19,null,null,0:0:0
-5.92,-7.81,-1.14,-37,-0.91,28.78,0.02,0.01,0.09,1003.05,27.1,85.27,null,null,0:0:0
-5.69,-7.61,-1.26,-36.36,-1.09,28.37,0,-0.06,0.02,1003.08,27.1,85.02,null,null,0:0:0
-5.77,-7.77,-1.29,-37.18,-1.73,28.27,-0.02,-0.02,0,1003.09,27.1,84.94,null,null,0:0:0
-5.37,-7.85,-1.02,-36.55,-2.64,27.55,0.01,-0.01,0.02,1003.07,27.1,85.11,null,null,0:0:0
-5.45,-8.2,-1.29,-36.45,-3.27,27.35,0.02,-0.05,0,1003.09,27.1,84.94,null,null,0:0:0
-5.3,-8.16,-1.18,-36.18,-3.27,26.94,0,-0.03,0.02,1003.08,27.1,85.02,null,null,0:0:0
-5.3,-8.12,-1.29,-36.09,-3.09,27.04,-0.02,-0.03,0,1003.06,27.1,85.19,null,null,0:0:0
-6.12,-7.65,-0.67,-45.36,3.45,38.88,-0.01,-0.19,-0.03,1003.13,27.2,84.6,null,null,0:0:0
-5.84,-7.92,-0.63,-45.91,2,38.16,0,0.02,-0.03,1003.16,27.2,84.35,null,null,0:0:0
-5.45,-8,-1.18,-43,1.45,35.41,0.02,0.03,0,1003.1,27.2,84.85,null,null,0:0:0
-5.45,-7.92,-1.37,-42.64,0.64,34.08,-0.02,-0.01,0.05,1003.09,27.2,84.94,null,null,0:0:0
-5.53,-8.08,-1.29,-42.27,0.27,33.57,0.04,-0.03,0.02,1003.17,27.2,84.26,null,null,0:0:0
-5.53,-8.04,-1.37,-41.73,0.18,33.06,0,0.01,0.07,1003.12,27.2,84.68,null,null,0:0:0
-5.37,-7.96,-1.45,-41.09,0.36,32.55,0.01,0.04,0.02,1003.12,27.2,84.68,null,null,0:0:0
-5.49,-7.92,-1.57,-40.82,0,32.04,-0.01,0.03,0.01,1003.11,27.2,84.77,null,null,0:0:0
-5.37,-8.04,-1.37,-40.82,-0.36,31.63,-0.02,-0.01,0.05,1003.08,27.2,85.02,null,null,0:0:0
-5.45,-7.92,-1.41,-40.64,0,32.14,-0.01,-0.05,0.03,1003.07,27.2,85.11,null,null,0:0:0
-5.57,-8.12,-1.45,-41.55,0.27,32.65,0.01,-0.14,0.05,1003.07,27.2,85.11,null,null,0:0:0
-5.53,-7.92,-1.29,-41.27,0.45,32.65,0.01,-0.04,0.01,1003.1,27.2,84.85,null,null,0:0:0
-5.53,-7.92,-1.29,-41.27,0.45,32.65,0.01,-0.04,0.01,1003.1,27.2,84.85,null,null,-5.45,-8.04,-1.22,-41.55,-0.27,32.45,0.02,-0.01,0,1003.12,27.3,84.68,null,null,0:0:0
-5.41,-8.04,-1.26,-41.55,-0.27,32.04,0,-0.02,0.04,1003.11,27.3,84.77,null,null,0:0:0
-5.37,-8.16,-1.53,-41.27,-0.73,32.04,0,-0.03,0.05,1003.08,27.3,85.02,null,null,0:0:0
-5.37,-7.92,-1.33,-41.18,-0.64,31.94,-0.02,-0.07,0.08,1003.08,27.3,85.02,null,null,0:0:0
-5.57,-8.16,-1.33,-41.55,0,32.76,0,-0.01,-0.01,1003.11,27.3,84.77,null,null,0:0:0
-5.41,-8.04,-1.37,-41.45,-0.09,32.76,0,-0.05,0.04,1003.12,27.3,84.68,null,null,0:0:0
-5.45,-7.96,-1.18,-41.55,-0.36,32.45,0.02,-0.03,0.02,1003.1,27.3,84.85,null,null,0:0:0
-5.45,-8.12,-1.37,-41.18,-0.91,32.24,0.01,-0.03,0,1003.14,27.3,84.52,null,null,0:0:0
-5.37,-8,-1.41,-41.09,-0.73,31.73,-0.01,-0.02,0.05,1003.11,27.3,84.77,null,null,0:0:0
-5.53,-8.2,-1.18,-41.09,-0.55,32.24,0.04,-0.05,0,1003.1,27.3,84.85,null,null,0:0:0
-5.45,-8,-1.45,-41,-0.82,31.73,0.01,-0.08,0.03,1003.06,27.3,85.19,null,null,0:0:0
-5.45,-8.04,-1.22,-41.45,-0.64,32.24,-0.02,-0.08,0.05,1003.1,27.3,84.85,null,null,0:0:0
-5.33,-7.77,-1.57,-41.73,-0.18,33.06,-0.01,-0.05,0.06,1003.1,27.3,84.85,null,null,0:0:0
-5.53,-7.96,-1.18,-41.64,0,33.06,0.02,-0.01,0,1003.11,27.3,84.77,null,null,0:0:0
-5.61,-8.16,-1.29,-42,-0.36,32.65,0,-0.01,0.01,1003.08,27.3,85.02,null,null,0:0:0
-6,-7.81,-0.94,-43,0.27,34.9,-0.02,-0.53,0.19,1003.16,27.3,84.35,null,null,0:0:0
-6.28,-7.61,-0.59,-44.73,1.45,36.73,0.17,-0.01,0.25,1003.14,27.3,84.52,null,null,0:0:0
-7.49,-7.18,0.27,-43.27,2.73,36.84,0.25,-0.09,0.55,1003.1,27.4,84.85,null,null,0:0:0
-8.87,-4.82,0.47,-32.09,-0.36,27.14,0.89,0.3,0.46,1003.09,27.3,84.94,null,null,0:0:0
-7.92,-4.16,0.04,-26.82,-3.73,23.98,0.29,0.2,0.53,1003.06,27.3,85.19,null,null,0:0:0
-9.14,-2.71,0.31,-27.73,-7.09,23.67,0.24,0,0.06,1003.06,27.3,85.19,null,null,0:0:0
-9.41,-3.45,1.37,-27.82,-8.64,23.57,-0.02,-0.1,0.15,1003.08,27.4,85.02,null,null,0:0:0
-9.41,-0.9,0.27,-22.73,-8.73,22.04,-0.39,-0.02,-0.03,1003.09,27.3,84.94,null,null,0:0:0
-9.61,-0.86,1.14,-23.82,-7.64,22.45,-0.03,0.11,0.04,1003.11,27.3,84.77,null,null,0:0:0
-9.73,-1.14,-0.63,-21.18,-7.36,21.33,0.08,-0.07,0.04,1003.05,27.4,85.27,null,null,0:0:0
-9.38,-1.02,0.27,-21.18,-6.64,21.53,-0.03,-0.11,-0.03,1003.04,27.4,85.36,null,null,0:0:0
-9.3,-1.22,0.51,-22.18,-4.36,22.86,-0.1,-0.05,0.07,1003.03,27.4,85.44,null,null,0:0:0
-9.26,-1.14,-0.55,-22.18,-4.09,22.76,-0.03,0.17,-0.1,1003.06,27.4,85.19,null,null,0:0:0
-9.41,-1.65,0.12,-22.45,-3.45,23.06,-0.06,-0.23,-0.02,1003.03,27.4,85.44,null,null,0:0:0
-9.49,-1.88,-0.12,-23.27,-2.82,23.78,-0.1,-0.06,-0.01,1003,27.4,85.69,null,null,0:0:0
-9.1,-1.88,-0.12,-23.27,-1.45,24.29,-0.08,0.07,0.03,1003.03,27.4,85.44,null,null,0:0:0
-9.61,-2.16,0.39,-24.64,-0.55,25,-0.01,0.01,-0.05,1003.04,27.4,85.36,null,null,0:0:0
-9.26,-2,0.51,-24.09,-1,25,0.07,-0.01,0.08,1003.04,27.4,85.36,null,null,0:0:0
-9.38,-2.08,0.12,-23.45,-2.09,23.88,0.1,-0.04,0.02,1003.08,27.4,85.02,null,null,0:0:0
-8.9,-1.84,-0.47,-22.82,-2.82,23.67,0,0.08,0.19,1003.01,27.4,85.61,null,null,0:0:0
-9.22,-1.61,0.24,-22.55,-0.55,24.29,-0.03,-0.03,0.06,1003.05,27.4,85.27,null,null,0:0:0
-9.69,-1.65,0.16,-22.73,-0.36,24.49,0.03,-0.01,0.04,1003,27.4,85.69,null,null,0:0:0
-9.38,-1.22,-0.08,-22.27,-0.27,24.18,0.05,-0.01,0.08,1002.98,27.4,85.86,null,null,0:0:0
-9.49,-1.45,0.39,-22.18,-0.91,23.88,0.06,-0.04,0.01,1003.03,27.4,85.44,null,null,0:0:0
-9.57,-1.73,0.39,-22.36,-1.45,23.98,0.04,-0.08,0.01,1003.07,27.4,85.11,null,null,0:0:0
-9.49,-1.69,0.2,-22.27,-1.45,23.88,0.01,-0.05,0.01,1003.07,27.4,85.11,null,null,0:0:0
-9.49,-1.45,0.16,-22.18,-1.73,23.67,0,-0.07,0.01,1003.04,27.4,85.36,null,null,0:0:0
